InternalName|ClientID|DescriptionText|DisplayName
Sketch3DEditIntersectionCurveCtxCmd||Edit Intersection Curve|Edit Intersection Curve
Sketch3DEditProjectCurveCtxCmd||Edit projection of curve to surface|Edit Projection Curve
Sketch3DEditSilhouetteCurveCtxCmd|||
Sketch3DEditSketchCtxCmd||Edit 3D Sketch|Edit 3D Sketch
Sketch3DEqualCmd||Equal Constraint|Equal
Sketch3DEquationCurveCmd||Creates a curve from an equation|Equation Curve
Sketch3DExtendCmd||Extends curves|Extend
Sketch3DFlipPreciseCtxCmd|||
Sketch3DGeneralDimensionCmd||Applies Dimension Constraint|Dimension
Sketch3DGroundCmd||Fix Constraint|Fix
Sketch3DHelixCmd||Create a helical curve|Helical Curve
Sketch3DHideAllConstraintsCtxCmd||Hide all Constraints|Hide all Constraints
Sketch3DHideConstraintBox|||
Sketch3DHoleCenterCmd||Sketch Point is automatically recognized as a Center Point for Hole Features in Parts and Assemblies|Center Point
Sketch3DHoleCenterPointCmd||Creates a sketch point or center point|Point, Center Point
Sketch3DIncludeCmd||Include|Include Geometry
Sketch3DInferConstraintsCtxCmd||Toggle Infer Constraints|Toggle Infer Constraints
Sketch3DIntersectionCmd||Creates 3D intersection curves.|3D Intersection Curve
Sketch3DLineCmd||Creates a series of lines connected at their endpoints|Line
Sketch3dMirrorCmd||Mirrors geometry across a plane|Mirror
Sketch3DMoveCmd||3D Transform|3D Transform
Sketch3DOrthoModeCtxCmd||Toggle Orthogonal Mode|Toggle Ortho Mode
Sketch3DParallelCmd||Parallel Constraint|Parallel
Sketch3DParallelOriginXCmd||X Parallel Constraint|Parallel with the orgin X axis
Sketch3DParallelOriginXYCmd||XY Parallel Constraint|Parallel with the orgin XY plane
Sketch3DParallelOriginXZCmd||XZ Parallel Constraint|Parallel with the orgin XZ plane
Sketch3DParallelOriginYCmd||Y Parallel Constraint|Parallel with the orgin Y axis
Sketch3DParallelOriginYZCmd||YZ Parallel Constraint|Parallel with the orgin YZ plane
Sketch3DParallelOriginZCmd||Z Parallel Constraint|Parallel with the orgin Z axis
Sketch3DPerpendicularCmd||Perpendicular Constraint|Perpendicular
Sketch3DProjectCmd||Project curve or edge to surface|Project Curve to Surface
Sketch3DShowAllConstraintsCtxCmd||Show all Constraints|Show all Constraints
Sketch3DShowConstraintsCmd||Shows the constraints on the geometry in the sketch|Show Constraints
Sketch3DShowPreciseInputBarCmd|||
Sketch3DSilhouetteCmd||Create silhouette curves on surface|Silhouette Curve
Sketch3DSnapIntersectCtxCmd||Snap Intersection|Snap Intersection
Sketch3DSplineCmd||Creates a spline|Spline
Sketch3DSplitCmd||Splits curves|Split
Sketch3DSurfaceSplineCmd||Creates a curve on face|Curve on Face
Sketch3DTangentCmd||Create tangent constraint|Tangent
Sketch3DToggleHUDCmd||Dynamic Dimension|Dynamic Dimension
Sketch3DToggleSnapCmd||Snap Object|Snap Object
Sketch3DTrimCmd||Trims curves|Trim
Sketch3Spline3dTensionCtxCmd||Spline Tension|SplineTension
SketchAddPointWrapperCmd||Creates a sketch point or center point|Point, Center Point
SketchAutoDimensionCmd||Automatically dimensions sketch geometry|Auto Dimension
SketchCenterlineCmd||Converts line to a Centerline|Centerline
SketchCenterPointArcCmd||Creates arc with center point and two end points|Center Point Arc
SketchCenterPointArcSlotCmd||Creates slot by center point arc|Center Point Arc Slot
SketchCenterPointCircleCmd||Creates circle with center point and point on radius|Center Point Circle
SketchCenterPointSlotCmd||Creates slot by center point|Center Point Slot
SketchCentertoCenterSlotCmd||Creates slot by center to center|Center to Center Slot
SketchChamferCmd||Creates chamfer at corner or intersection of two lines|Chamfer
SketchCircularPatternCmd||Creates circular pattern|Circular Pattern
SketchCircularPatternDeleteCtxCmd||Delete Pattern|Delete Pattern
SketchCircularPatternEditCtxCmd|||
SketchCircularPatternSuppressCmd|||
SketchCircularPatternUnsuppressCtxCmd|||
SketchCloseLoopCtxCmd|||
SketchCloseSpline3dCtxCmd||Close Spline|Close Spline
SketchCloseSplineCtxCmd||Close Spline|Close Spline
SketchCoincidentConstraintCmd||Makes points or curves coincident|Coincident
SketchCoincidentWrapperCmd||Makes points or curves coincident|Coincident
SketchColinearConstraintCmd||Makes lines collinear|Collinear
SketchColinearWrapperCmd||Makes lines collinear|Collinear
SketchConcentricConstraintCmd||Makes curves have the same centers|Concentric
SketchConnectionPtCmd||Sketch Point can be used as a Connection Handle for snapping together Sketch Symbols, Title Blocks, and Drawing Borders|Connection Point Grip
SketchConstraintInferScopeCmd||Constraint Inference Scope|Constraint Inference Scope
SketchConstraintSettingsCmd||Constraint Options|Constraint Options
SketchConstructionCmd||Construction Lines, Arcs, or Splines will not participate in a Sketch Profile|Construction
SketchConstructionWrapperCmd||Construction Lines, Arcs, or Splines will not participate in a Sketch Profile|Construction
SketchConvertNurb3dToSplineCtxCmd||Convert to spline|Convert to spline
SketchConvertNurbToSplineCtxCmd||Convert to spline|Convert to spline
SketchConvertOffsetToSplineCtxCmd||Convert to spline|Convert to Spline
SketchCopyCmd||Copy selected elements|Copy
SketchCPSplineCmd||Create spline using control vertices|Control Vertex Spline
SketchCPSplineWrapperCmd||Create spline using control vertices|Control Vertex Spline
SketchCreateGeometryTextCmd||Creates Geometry-aligned Text|Creates Geometry-aligned Text
SketchCreateTextCmd||Creates Text|Create Text
SketchCurvatureConstraintCmd||Makes two curves smooth|Smooth
SketchCurvatureWrapperCmd||Makes two curves smooth|Smooth (G2)
SketchDeleteCoincidentConstraintCtxCmd|||
SketchDeleteConstraintsCtxCmd|||
SketchDimensionToggleCmd||Toggles between Normal and Driven dimensions|Driven Dimension
SketchDimensionToggleWrapperCmd||Toggles between Normal and Driven dimensions|Driven Dimension
SketchDoctorCtxCmd||Recover problems in the active sketch|Sketch Doctor
SketchEditBlockCtxCmd||Edit block in isolation|Edit Block
SketchEditBlockWrapperCmd|||
SketchEditContinueMenu|||
SketchEditCoordinateSystemCmd||Edit the coordinate system of this sketch|Edit Coordinate System
SketchEditCoordinateSystemCtxCmd|||
SketchEditDoneMenu|||
SketchEditImageCmd||Edit image properties|Edit image properties
SketchEditSelectAllMenu|||
SketchEditSketchCtxCmd||Opens a sketch for editing|Edit Sketch
SketchEditSplineEditCmd|||
SketchEllipseCmd||Creates an ellipse|Ellipse
SketchEqualConstraintCmd||Makes radii or line lengths have the same value|Equal
SketchExtendCmd||Extends curves|Extend
SketchExtendWrapperCmd||Extends curves|Extend
SketchFilletCmd||Creates fillet at corner or intersection of two lines|Fillet
SketchFixConstraintCmd||Makes curves or points fixed relative to the sketch coordinate system|Fix
SketchFixWrapperCmd||Makes curves or points fixed relative to the sketch coordinate system|Fix
SketchFlatBowTieCtxCmd|||
SketchGeneralDimensionCmd||General Dimension|General Dimension
SketchHideAllConstraintsCtxCmd|||
SketchHideAllConstraintsWrapperCmd||Hide All Constraints|Hide All Constraints
SketchHoleCenterCmd||Sketch Point is automatically recognized as a Center Point for Hole Features in Parts and Assemblies|Center Point
SketchHoleCenterPointCmd||Creates a sketch point or center point|Point, Center Point
SketchHoleCenterWrapperCmd||Sketch Point is automatically recognized as a Center Point for Hole Features in Parts and Assemblies|Center Point
SketchHorizontalConstraintCmd||Makes lines or points horizontal|Horizontal
SketchImportPointsWrapperCmd||Import sketch points from Excel file|Import Points...
SketchInsertAutoCADFileCmd||Insert AutoCAD file into this sketch|Insert AutoCAD file
SketchInsertImageCmd||Insert image from file|Insert Image
SketchInsertionPtCmd||Sketch Point is used as the Insertion Handle for Sketch Symbols and Title Blocks|Set Insertion Point Grip
SketchLineCmd||Creates line segments and tangent arcs|Line
SketchLineColorProperty|||
SketchLineTypeProperty|||
SketchLineWeightProperty|||
SketchLineWrapperCmd||Creates line segments and tangent arcs|Line
SketchMirrorCmd||Mirrors geometry across a line|Mirror
SketchMoveCmd||Move selected elements|Move
SketchOffsetCmd||Create curves offset from existing curves|Offset
SketchOnFaceCmd||On Face Constraint|On Face
SketchOnlyCmd||Sketch Only geometry will only be visible while editing the sketch|Sketch Only
SketchOverallLengthSlotCmd||Creates slot by overall length|Overall Length Slot
SketchParallelConstraintCmd||Makes lines parallel|Parallel
SketchParallelWrapperCmd||Makes lines parallel|Parallel
SketchPatternEditCtxWrapperCmd||Edit Pattern|Edit Pattern
SketchPatternSuppressCtxWrapperCmd||Suppress Element(s)|Suppress Element(s)
SketchPerpendicularConstraintCmd||Makes two lines perpendicular|Perpendicular
SketchPerpendicularWrapperCmd||Makes two lines perpendicular|Perpendicular
SketchPolygonCmd||Creates a polygon|Polygon
SketchProjectCutEdgesCmd||Projects part edges cut by the sketch plane to the sketch plane.|Project Cut Edges
SketchProjectDwgGeomCmd||Project DWG geometry onto the sketch plane|Project DWG Geometry
SketchProjectFlatPatternCmd||Project flat pattern face geometry onto sketch plane|Project Flat Pattern
SketchProjectGeometryCmd||Projects curves onto the sketch plane|Project Geometry
SketchProjectTo3dSketchCmd|||
SketchRectangularPatternCmd||Creates rectangular pattern|Rectangular Pattern
SketchRectangularPatternEditCtxCmd|||
SketchRelaxModeCtxCmd|||
SketchRigidSetAddGeomToInstDefCmd||Add sketch objects (geometry or blocks) to block definition|Add To Block
SketchRigidSetInstExplodeCmd||Explode block|Explode Block
SketchRigidSetInstFlexibleCmd||Toggle flexibility|Flexible
SketchRigidSetPlaceInstanceCmd||Place block in active sketch|Place Block
SketchRotateCmd||Rotate selected elements|Rotate
SketchScaleCmd||Scale selected elements|Scale
SketchShowAllConstraintsCmd||Shows the constraints on the geometry in the sketch|Show Constraints
SketchShowAllConstraintsWrapperCmd||Show All Constraints|Show All Constraints
SketchShowAllGeometricConstraintsCmd|||
SketchShowConstraintsWrapperCmd||Shows the constraints on the geometry in the sketch|Show Constraints
SketchSliceGraphicsCmd||Slice graphics with sketch plane|Slice Graphics
SketchSnapToGridCtxCmd|||
SketchSpline3DFitMethodAutoCADCtxCmd||Use AutoCAD fit method|AutoCAD
SketchSpline3DFitMethodSmoothCtxCmd||Use centripetal fit method|Smooth
SketchSpline3DFitMethodsPopUpCmd|||
SketchSpline3DFitMethodSweetCtxCmd||Use minimum energy fit method|Sweet
SketchSpline3DHandleBowTieCtxCmd||Show tangent handle|Handle
SketchSpline3dInsertKnotCtxCmd||Insert Vertex|Insert Vertex
SketchSpline3dInsertPointCtxCmd||Insert Point|Insert Point
SketchSpline3dInsertPointSurfSplineCtxCmd|||
SketchSplineCmd||Create spline through specified points|Spline
SketchSplineCurvatureBowTieCtxCmd||Curvature bar|Curvature bar
SketchSplineFitMethodAutoCADCtxCmd||Use AutoCAD fit method|AutoCAD
SketchSplineFitMethodSmoothCtxCmd||Use centripetal fit method|Smooth
SketchSplineFitMethodsPopUpCmd|||
SketchSplineFitMethodSweetCtxCmd||Use minimum energy fit method|Sweet
SketchSplineHandleBowTieCtxCmd||Handle bar|Handle bar
SketchSplineInsertKnotCtxCmd||Insert Vertex|Insert Vertex
SketchSplineInsertPointCtxCmd||Insert Point|Insert Point
SketchSplineResetAllHandlesCtxCmd||Reset All Handles|Reset All Handles
SketchSplineResetHandleCtxCmd||Reset Handle|Reset Handle
SketchSplineTensionCtxCmd||Spline Tension|Spline Tension
SketchSplineWrapperCmd||Create spline through specified points|Spline
SketchSplitCmd|||
SketchSplitSpline3dCtxCmd||Split Spline|Split Spline
SketchSplitWrapperCmd||Splits curves|Split
SketchStretchCmd||Stretch selected elements|Stretch
SketchSymmetricConstraintCmd||Makes geometry symmetric|Symmetric
SketchTangentArcCmd||Creates arc tangent to curve at its end point|Tangent Arc
SketchTangentCircleCmd||Creates circle tangent to three lines|Tangent Circle
SketchTangentConstraintCmd||Makes two curves tangent|Tangent
SketchTangentWrapperCmd||Makes two curves tangent|Tangent
SketchTextAddDelBoxGeomCmd|||
SketchTextConvertCtxCmd|||
SketchTextRotate90ClockwiseCtxCmd|||
SketchTextRotate90CounterClockwiseCtxCmd|||
SketchThreePointArcCmd||Creates arc with two end points and point on the arc|Three Point Arc
SketchThreePointArcSlotCmd||Creates slot by three point arc|Three Point Arc Slot
SketchThreePointCenRectangleCmd||Creates rectangle by center point and two points on the rectangle|Three Point Center Rectangle
SketchThreePointRectangleCmd||Creates rectangle by three points|Three Point Rectangle
SketchTrimCmd||Trims curves|Trim
SketchTrimWrapperCmd||Trims curves|Trim
SketchTwoPointCenRectangleCmd||Creates rectangle by center point and one diagonal point|Two Point Center Rectangle
SketchTwoPointRectangleCmd||Creates rectangle by diagonal points|Two Point Rectangle
SketchUnfixCmd|||
SketchUpdateImageCtxCmd||Update|Update
SketchVerticalConstraintCmd||Makes lines or points vertical|Vertical
SnapFitEditCtxCmd|||
Spline3EditCmd|||
SRExAddSurfaceCmd||Add Surface|Add Surface
ThreadNote|||
threeQtrSection|||
Toggle iMate Usage|||
TorusProfileCmd|||
TP:Context:DeferUpdate:AllTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Display All Objects|Display All Objects
TP:Context:DeferUpdate:NoTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|No Tube && Pipe Objects|No Tube && Pipe Objects
TP:Context:DeferUpdate:RouteOnly|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Defer Update And Hide All Objects|Defer Update And Hide All Objects
TP:Context:TubeAndPipeSettings|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Tube && Pipe Settings|Tube && Pipe Settings
TP:Edit:EditEngagement|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Trim or extend a pipe/tube segment end.|Trim/Extend Pipe
TP:Fitting:ChangeDiameter|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Change fitting(s) nominal diameter|Change Fitting Diameter
TP:Fitting:Delete|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Delete route element|Delete
TP:Fitting:DeleteAllConnections|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Delete all connections|Delete All Connections
TP:Fitting:EditConnections|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Edit fitting connections|Edit Fitting Connections
TP:Fitting:EditOrientation|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Edit placed fitting orientation|Edit Fitting Orientation
TP:Fitting:Fred|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|3D Move/Rotate|3D Move/Rotate Fitting
TP:Fitting:Replace|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Replace fitting with a library fitting|Replace Fitting
TP:Fitting:Restore|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Restore node component from route style|Restore Fitting
TP:Panel:DeferUpdate:Route:AllTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Display All Objects|Display All Objects
TP:Panel:DeferUpdate:Route:RouteOnly|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Defer Update And Hide All Objects|Defer Update And Hide All Objects
TP:Panel:DeferUpdate:Run:AllTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Display All Objects|Display All Objects
TP:Panel:DeferUpdate:Run:RouteOnly|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Defer Update And Hide All Objects|Defer Update And Hide All Objects
TP:Panel:DeferUpdate:Runs:AllTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Display All Objects|Display All Objects
TP:Panel:DeferUpdate:Runs:NoTPObjects|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|No Tube && Pipe Objects|No Tube && Pipe Objects
TP:Panel:DeferUpdate:Runs:RouteOnly|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Defer Update And Hide All Objects|Defer Update And Hide All Objects
TP:Run:BreakLink|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|Break the link between the derived route and the donor sketch|Break Link
TP:Run:ShowViolations|{4D39D5F1-0985-4783-AA5A-FC16C288418C}|You can get a dialog if there are any violations existed.|Show Violations
TrailPriorityWrapperCmd||Select trails|Trail Priority
TruNEST:Command:TRUNESTEnvironment|{DB78D214-5608-44F7-99E9-8121FD99D750}||Nesting
TRUNEST_COMMAND_ENTERINTRUNESTCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Nesting|Nesting
TRUNEST_COMMAND_EXCLUDEFROMNESTINGCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Exclude from Nesting|Exclude from Nesting
TRUNEST_COMMAND_MSINESTRESULTTO3DMODELCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Create 3D Model|Create 3D Model
TRUNEST_COMMAND_NESTAUTHORINGCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Nest Authoring|Nest Authoring
TRUNEST_COMMAND_OBJECTVISIBILITYCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Object Visibility|Object Visibility
TRUNEST_COMMAND_OPTIONSCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Options|Options
TRUNEST_COMMAND_TRUNESTABOUTBOXCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|About|About
TRUNEST_COMMAND_TRUNESTCREATENESTCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Create Nest|Create Nest
TRUNEST_COMMAND_TRUNESTHELPCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Help|Help
TRUNEST_COMMAND_USEFORNESTINGCMD_0|{DB78D214-5608-44F7-99E9-8121FD99D750}|Use for Nesting|Use for Nesting
TSplineAddMiniDistanceCmd||Add Distance|Add Distance
TSplineAlignFormCmd||Align Form|Align Form
TSplineBridgeCmd||Create Bridge|Create Bridge
TSplineClearSymmetryCmd||Clear Symmetry|Clear Symmetry
TSplineConvertToTSplineCmd||Convert To Freeform|Convert To Freeform
TSplineCreaseCmd||Crease Edge|Crease Edge
TSplineCreateBoxCmd||Create Freeform Box|Create Freeform Box
TSplineCreateCylinderCmd||Create Freeform Cylinder|Create Freeform Cylinder
TSplineCreateFaceCmd||Create Freeform Face|Create Freeform Face
TSplineCreatePlaneCmd||Create Freeform Plane|Create Freeform Plane
TSplineCreateQuadballCmd||Create Freeform Quadball|Create Freeform Quadball
TSplineCreateSphereCmd||Create Freeform Sphere|Create Freeform Sphere
TSplineCreateTorusCmd||Create Freeform Torus|Create Freeform Torus
TSplineDebugOptionsCmd|||
TSplineDeleteCmd||Delete|Delete
TSplineEditFormCmd||Manipulate faces, edges and vertices with transform, scale and rotate editing|Edit Form
TSplineEditMatchCmd||Redefine|Redefine
TSplineExtrudeMenuCmd|||
TSplineFlattenCmd||Flatten|Flatten
TSplineInsertEdgeCmd||Insert Edge|Insert Edge
TSplineInsertPointCmd||Insert Point|Insert Point
TSplineMakeUniformCmd||Make Uniform|Make Uniform
TSplineMatchCmd||Match|Match
TSplineMergeEdgesCmd||Merge Edges|Merge Edges
TSplineMirrorInternalCmd||Symmetry|Symmetry
TSplineNGxEditMatchCmd||Redefine|Redefine
TSplineReflectMirrorCmd||Mirror|Mirror
TSplineRematchAllCmd||Rematch All|Rematch All
TSplineRematchCmd||Rematch|Rematch
TSplineSelectLoopCmd||Select Loop|Select Loop
TSplineSelectLoopMenuCmd|||
TSplineSelectThroughCmd||Select Through|Select Through
TSplineSubdivideCmd||Subdivide one or more freeform faces|Subdivide
TSplineThickenCmd||Thicken|Thicken
TSplineToggleRenderModeCmd||Toggle Smooth|Toggle Smooth
TSplineToggleSmoothMenuCmd|||
TSplineToggleTranslucentCmd||Toggle Translucent|Toggle Translucent
TSplineUncreaseCmd||Uncrease Edge|Uncrease Edge
TSplineUnweldEdgesCmd||Unweld Edges|Unweld Edges
TSplineWeldCmd||Weld Vertices|Weld Vertices
TutorialGalleryCmd|{4D9C80FE-E70F-4C29-B6C7-8A5AC3F40EB2}|Tutorial Gallery|Tutorial Gallery
UcPasteAcadShowOptionsCtxCmd|||
UcSelectTangencyCmd|||
UCxCollectMachineLearningDataTextCmd|||CollectMachineLearningData
UCxCreateDrawingViewCmd||Create Drawing View|Create Drawing View
UCxDisplayCurvatureCtxCmd||Show Curvature|Show Curvature
UCxEditCompInterfaceCmd||Edit iMate|Edit iMate
UCxFixedWkPtEditCmd|||
UCxModifyCurvatureCtxCmd|||
UCxResolveFileCmd||Resolve unreferenced files|Resolve unreferenced files
UnknownAMxEditFeatureGroupCmd|||
